Ligand,PI_COUNT,NI_COUNT,AR_COUNT,H_COUNT,HBD_COUNT,HBA_COUNT,XBD_COUNT,XBA_COUNT,HBD_N3_COUNT,HBD_N2_COUNT,HBD_Nar_COUNT,HBD_Nam_COUNT,HBD_Npl3_COUNT,HBD_N4_COUNT,HBD_O3_COUNT,HBD_S3_COUNT,HBA_N3_COUNT,HBA_N2_COUNT,HBA_N1_COUNT,HBA_Nar_COUNT,HBA_Npl3_COUNT,HBA_O3_COUNT,HBA_O2_COUNT,HBA_Oco2_COUNT,HBA_S3_COUNT,HBA_S2_COUNT,TOTAL_HYD,LOGP,ENV_HBA_N_OCC_SUM,ENV_HBA_N_OCC_MAX,ENV_HBA_O_OCC_SUM,ENV_HBA_O_OCC_MAX,ENV_HBA_S_OCC_SUM,ENV_HBA_S_OCC_MAX,ENV_HBD_N_OCC_SUM,ENV_HBD_N_OCC_MAX,ENV_HBD_O_OCC_SUM,ENV_HBD_O_OCC_MAX,ENV_HBD_S_OCC_SUM,ENV_HBD_S_OCC_MAX,PI_AR_SCORE_SUM,PI_AR_SCORE_MAX,AR_PI_SCORE_SUM,AR_PI_SCORE_MAX,H_H_SCORE_SUM,H_H_SCORE_MAX,AR_AR_SCORE_SUM,AR_AR_SCORE_MAX,HBD_HBA_N_SCORE_SUM,HBD_HBA_N_SCORE_MAX,HBD_HBA_O_SCORE_SUM,HBD_HBA_O_SCORE_MAX,HBD_HBA_S_SCORE_SUM,HBD_HBA_S_SCORE_MAX,HBD_N3_HBA_N_SCORE_SUM,HBD_N3_HBA_N_SCORE_MAX,HBD_N3_HBA_O_SCORE_SUM,HBD_N3_HBA_O_SCORE_MAX,HBD_N3_HBA_S_SCORE_SUM,HBD_N3_HBA_S_SCORE_MAX,HBD_N2_HBA_N_SCORE_SUM,HBD_N2_HBA_N_SCORE_MAX,HBD_N2_HBA_O_SCORE_SUM,HBD_N2_HBA_O_SCORE_MAX,HBD_N2_HBA_S_SCORE_SUM,HBD_N2_HBA_S_SCORE_MAX,HBD_Nar_HBA_N_SCORE_SUM,HBD_Nar_HBA_N_SCORE_MAX,HBD_Nar_HBA_O_SCORE_SUM,HBD_Nar_HBA_O_SCORE_MAX,HBD_Nar_HBA_S_SCORE_SUM,HBD_Nar_HBA_S_SCORE_MAX,HBD_Nam_HBA_N_SCORE_SUM,HBD_Nam_HBA_N_SCORE_MAX,HBD_Nam_HBA_O_SCORE_SUM,HBD_Nam_HBA_O_SCORE_MAX,HBD_Nam_HBA_S_SCORE_SUM,HBD_Nam_HBA_S_SCORE_MAX,HBD_Npl3_HBA_N_SCORE_SUM,HBD_Npl3_HBA_N_SCORE_MAX,HBD_Npl3_HBA_O_SCORE_SUM,HBD_Npl3_HBA_O_SCORE_MAX,HBD_Npl3_HBA_S_SCORE_SUM,HBD_Npl3_HBA_S_SCORE_MAX,HBD_N4_HBA_N_SCORE_SUM,HBD_N4_HBA_N_SCORE_MAX,HBD_N4_HBA_O_SCORE_SUM,HBD_N4_HBA_O_SCORE_MAX,HBD_N4_HBA_S_SCORE_SUM,HBD_N4_HBA_S_SCORE_MAX,HBD_O3_HBA_N_SCORE_SUM,HBD_O3_HBA_N_SCORE_MAX,HBD_O3_HBA_O_SCORE_SUM,HBD_O3_HBA_O_SCORE_MAX,HBD_O3_HBA_S_SCORE_SUM,HBD_O3_HBA_S_SCORE_MAX,HBD_S3_HBA_N_SCORE_SUM,HBD_S3_HBA_N_SCORE_MAX,HBD_S3_HBA_O_SCORE_SUM,HBD_S3_HBA_O_SCORE_MAX,HBD_S3_HBA_S_SCORE_SUM,HBD_S3_HBA_S_SCORE_MAX,HBA_HBD_N_SCORE_SUM,HBA_HBD_N_SCORE_MAX,HBA_HBD_O_SCORE_SUM,HBA_HBD_O_SCORE_MAX,HBA_HBD_S_SCORE_SUM,HBA_HBD_S_SCORE_MAX,HBA_N3_HBD_N_SCORE_SUM,HBA_N3_HBD_N_SCORE_MAX,HBA_N3_HBD_O_SCORE_SUM,HBA_N3_HBD_O_SCORE_MAX,HBA_N3_HBD_S_SCORE_SUM,HBA_N3_HBD_S_SCORE_MAX,HBA_N2_HBD_N_SCORE_SUM,HBA_N2_HBD_N_SCORE_MAX,HBA_N2_HBD_O_SCORE_SUM,HBA_N2_HBD_O_SCORE_MAX,HBA_N2_HBD_S_SCORE_SUM,HBA_N2_HBD_S_SCORE_MAX,HBA_N1_HBD_N_SCORE_SUM,HBA_N1_HBD_N_SCORE_MAX,HBA_N1_HBD_O_SCORE_SUM,HBA_N1_HBD_O_SCORE_MAX,HBA_N1_HBD_S_SCORE_SUM,HBA_N1_HBD_S_SCORE_MAX,HBA_Nar_HBD_N_SCORE_SUM,HBA_Nar_HBD_N_SCORE_MAX,HBA_Nar_HBD_O_SCORE_SUM,HBA_Nar_HBD_O_SCORE_MAX,HBA_Nar_HBD_S_SCORE_SUM,HBA_Nar_HBD_S_SCORE_MAX,HBA_Npl3_HBD_N_SCORE_SUM,HBA_Npl3_HBD_N_SCORE_MAX,HBA_Npl3_HBD_O_SCORE_SUM,HBA_Npl3_HBD_O_SCORE_MAX,HBA_Npl3_HBD_S_SCORE_SUM,HBA_Npl3_HBD_S_SCORE_MAX,HBA_O3_HBD_N_SCORE_SUM,HBA_O3_HBD_N_SCORE_MAX,HBA_O3_HBD_O_SCORE_SUM,HBA_O3_HBD_O_SCORE_MAX,HBA_O3_HBD_S_SCORE_SUM,HBA_O3_HBD_S_SCORE_MAX,HBA_O2_HBD_N_SCORE_SUM,HBA_O2_HBD_N_SCORE_MAX,HBA_O2_HBD_O_SCORE_SUM,HBA_O2_HBD_O_SCORE_MAX,HBA_O2_HBD_S_SCORE_SUM,HBA_O2_HBD_S_SCORE_MAX,HBA_Oco2_HBD_N_SCORE_SUM,HBA_Oco2_HBD_N_SCORE_MAX,HBA_Oco2_HBD_O_SCORE_SUM,HBA_Oco2_HBD_O_SCORE_MAX,HBA_Oco2_HBD_S_SCORE_SUM,HBA_Oco2_HBD_S_SCORE_MAX,HBA_S3_HBD_N_SCORE_SUM,HBA_S3_HBD_N_SCORE_MAX,HBA_S3_HBD_O_SCORE_SUM,HBA_S3_HBD_O_SCORE_MAX,HBA_S3_HBD_S_SCORE_SUM,HBA_S3_HBD_S_SCORE_MAX,HBA_S2_HBD_N_SCORE_SUM,HBA_S2_HBD_N_SCORE_MAX,HBA_S2_HBD_O_SCORE_SUM,HBA_S2_HBD_O_SCORE_MAX,HBA_S2_HBD_S_SCORE_SUM,HBA_S2_HBD_S_SCORE_MAX,XBD_XBA_SCORE_SUM,XBD_XBA_SCORE_MAX,ES_ENERGY,ES_ENERGY_SQRD_DIST,VDW_ENERGY
3ebp_249,1.0,0.0,2.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,4.063079201895,2.6227857134742,0.0183980451299632,0.018397916006972,5.87490137302562,5.736038851626171,4.6035894230839705e-20,2.7327314435108253e-20,4.551898989778412e-06,4.546589961365794e-06,5.055780374477396e-07,5.055780224764678e-07,0.0,0.0,0.1297547967482017,0.0912932551521332,0.0,0.0,14.909382052528876,1.941029203415301,1.9081815533522923,1.001367517122187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.144146732054929e-16,9.063090848929018e-16,2.4661149142087036e-14,8.542372854659594e-15,0.0,0.0,1.6983770850031234e-13,1.694735191355144e-13,1.905017855051501,1.905017721487492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.567462787070145e-09,5.377946267686728e-09,5.335009896550191e-15,5.335009896550191e-15,0.0,0.0,3.3806444507158866e-07,3.380598299036083e-07,8.79551005235187e-18,8.79551005235187e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1072272083773913,0.9617203672521192,0.1159458910675079,0.0032799425345185,-66.28748045551158
3ebp_251,1.0,0.0,2.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,4.063079201895,2.6227857134742,3.012699359395673,3.002751008637032,3.769710053061889,3.767656915214964,3.032128641321569e-21,2.305104331154817e-21,0.198719830538201,0.1987151243603898,0.0021563066358386,0.0021563066358386,0.0,0.0,9.13174946976253e-08,9.021003042030277e-08,1.56728747610454e-13,1.2043046373577246e-13,13.470971383321038,1.6719051458020673,1.897670969661436,1.895971912867924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3780747374625829e-14,1.37712415331908e-14,4.143974039224631e-12,4.1436644080185615e-12,0.0,0.0,1.9999961097222951,1.9999960823426957,0.7515306988620355,0.7515304435997325,2.6283541464982015e-21,1.9013298363314497e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1966018468829171,0.196597141183424,0.0021562169091233,0.0021562169091233,0.0,0.0,0.0020471934754274,0.0020471934731835,4.835575851317417e-09,4.835575850955422e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0002088305656007,0.999995257241815,-0.0743145988905636,-0.0779470352262943,-48.40944880916651
3ebp_261,1.0,0.0,2.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,4.063079201895,2.6227857134742,0.4534290914892855,0.4534290050832704,6.529050625196393,5.560174766130452,8.625793938914585e-20,8.164242998359766e-20,2.2691765799200983e-05,2.26589213092302e-05,3.101318749474342e-07,3.1013187469599e-07,0.0,0.0,0.1075804855827407,0.0583147859073259,4.526956975006046e-15,4.526956975006046e-15,15.12333635514632,2.0250246818014346,1.2771702350453704,1.015384703391011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.899079321802e-16,1.4819253072333396e-16,3.6121607304021436e-14,2.770582971564813e-14,1.6467526891861772e-22,1.6467526891861772e-22,5.305862639270011e-14,5.2937987637084265e-14,1.933542777997154,1.9335321498457965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6882575380769e-07,2.412531671988085e-07,7.692973988947421e-16,7.692973988947421e-16,0.0,0.0,1.423838550144948e-09,1.3532971921595163e-09,2.7859548352294504e-17,2.7859548352294504e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1128179633123976,0.9997708225100368,0.2567447715112325,0.0012755674980342,-58.81711415696541
3ebp_268,1.0,0.0,2.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,4.063079201895,2.6227857134742,0.0189544226140802,0.0189542888446813,6.4049822054916605,5.283479363043188,3.09299319116768e-19,3.0536489392793784e-19,2.305359595597914e-06,2.283608151038648e-06,0.0006693820463956,0.0006693820463949,0.0,0.0,0.1182747736741318,0.0783437469057041,0.0,0.0,15.170455925399086,2.0463615932364068,1.730935568888819,1.0036028325153286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.29956604487087e-16,5.417431220010103e-16,3.1634200833039265e-13,2.616797828175444e-13,1.3539766396097482e-21,1.3539766396097482e-21,1.1231810482699897e-13,1.1202787314391245e-13,1.919322927240984,1.9193229156037368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.894906511220368e-08,8.892076518563124e-08,2.009391300240799e-14,2.009391300240799e-14,0.0,0.0,5.209675201950239e-08,5.2096147896766e-08,7.177102723857525e-18,7.177102723857525e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9949107136560574,0.98920977290162,0.2623390794932622,-0.0181999429470227,-62.7863051408501
3ebp_340,1.0,0.0,2.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,4.063079201895,2.6227857134742,2.0483340122596494,2.0483339153151485,4.05620532156366,4.036405092223826,5.133251868159118e-20,5.01184008649184e-20,0.0192621628061326,0.0192621605542826,4.1636768775459556e-10,4.163646121028656e-10,0.0,0.0,0.1175801208210309,0.0595422185900374,0.0,0.0,14.819907356562206,1.9311919181888977,1.919207344753324,1.0012246094260944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2031176123789764e-16,2.5493849250796413e-16,1.05798408730489e-13,7.133819176810373e-14,3.1442053383390284e-22,3.1442053383390284e-22,2.016538733703894e-13,2.0112038603410065e-13,1.848091468109536,1.8480914646887971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1103369968979544e-09,1.1029666515789684e-09,1.0735233821322626e-14,1.0735233821322626e-14,0.0,0.0,3.253417752927776e-07,3.253411326722749e-07,8.471820351075584e-18,8.47182020891791e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7752504685353723,0.7486763664076599,-0.2552040434710265,0.0013822237033773,-74.65424877552377
3ebp_347,1.0,0.0,2.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,4.063079201895,2.6227857134742,2.0243993260018067,2.024399195155027,4.690758124406572,4.587490765353235,1.7687912493099236e-20,1.5777986158216188e-20,0.0013006812016697,0.0013006779160316,1.0602878290139675e-09,1.060280486517867e-09,0.0,0.0,0.1352051627588371,0.0850472454592757,0.0,0.0,15.126742984162204,1.937941987278496,1.9274479174428525,1.0008107420275654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6348355778311887e-16,2.482794346090449e-16,1.3669184081129754e-13,1.2456459454510641e-13,8.540123289636427e-23,8.540123289636427e-23,2.6369825452306666e-12,2.6351707539934333e-12,1.6940614561530414,1.6940614341424318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993326062058693e-10,5.769453621491793e-10,1.4897765172215344e-14,1.4897765172215344e-14,0.0,0.0,2.254668924780617e-05,2.2546682303650567e-05,1.6083061978149542e-17,1.608306171334402e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9471562037860396,0.8968881476799457,0.0823286230361918,0.0176440896079798,-73.68430795958413
3ebp_35,1.0,0.0,2.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,4.063079201895,2.6227857134742,2.8670903384113093,2.867090104823894,7.228686549286235,7.145069681525324,1.7496878257127062e-19,1.4715998042283312e-19,0.002163995397448,0.0021608345241789,0.0013248405791663,0.0013248405791663,0.0,0.0,0.0531499837490093,0.0531495911130199,0.0,0.0,7.320479555454376,1.3676063053421186,1.939723136147286,0.9998012529100458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005697607097077,0.0005697146913443,0.7435042614317482,0.7434745219524239,5.5528281315489635e-21,5.239708956256405e-21,2.0026559750701222e-10,1.9691719321311334e-10,1.4958834413134416,1.4323053011956268,1.3851834615329231e-19,1.1217567456864373e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7751054662728775e-11,1.7227104370105997e-11,3.743903444847376e-08,3.743903444847376e-08,0.0,0.0,9.106339497056047e-17,8.927521938508716e-17,6.2902188970813756e-24,6.2902188970813756e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9197339511630975,0.9934591032449858,-0.0739949644104725,0.0413915577459474,-54.792359040613455
3ebp_363,1.0,0.0,2.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,4.063079201895,2.6227857134742,2.945193677068847,2.94519258062778,5.408694112064545,5.1306941330368,6.642206392584705e-20,6.201450750828655e-20,0.0043738965840534,0.0043738913095512,2.182623589204292e-08,2.1826221731306704e-08,0.0,0.0,0.1327139669658623,0.0862557165030852,0.0,0.0,16.196206155251417,2.0398508626252685,2.004184552181255,1.0044072246338525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.895072645821172e-15,4.878429137938537e-15,1.259411090736888e-13,8.784012395794254e-14,1.093145972672133e-22,1.093145972672133e-22,2.1680360583221925e-12,2.154060921833212e-12,1.6914932535152634,1.691493244405514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1124827453469016e-10,9.813809952067711e-11,4.910592307865352e-13,4.910592307865352e-13,0.0,0.0,8.51840802180461e-07,8.518333151566908e-07,2.4992448827913233e-16,2.4992448759282024e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3279723591960615,0.9990140938117388,0.122911018922331,0.0335511963033685,-71.4195626395827
3ebp_396,1.0,0.0,2.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,4.063079201895,2.6227857134742,1.738184854842082,1.7381843234930288,3.290506753540372,2.907836145796011,3.177524503800706e-20,2.9665173008549305e-20,0.0016534414367299,0.0016534383521105,9.252977977954701e-10,9.252524955949991e-10,0.0,0.0,0.0650530086886104,0.0595582713425816,0.0,0.0,15.356070766849127,2.039433921248708,1.999519880752192,1.0000890305730057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22217422588556e-13,1.2217360284240332e-13,1.4710967117882478e-12,1.4534718490893938e-12,0.0,0.0,6.965138960150469e-15,6.449786845382239e-15,0.0359496101437704,0.0359495998960831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.089966795515128e-11,2.100438382505625e-11,2.6007331344185483e-14,2.6007331344185483e-14,0.0,0.0,1.139604404031621e-09,1.138968798500195e-09,6.610510641790592e-17,6.610510641790592e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6407308615651672,0.9998312488258372,0.2404810306598479,0.0197734612421879,-71.72258345811488
3ebp_4,1.0,0.0,2.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,4.063079201895,2.6227857134742,2.2741547358799226,2.2199162941986184,4.621491382585673,4.6213181242249695,3.0642970103974765e-20,2.1991957306620936e-20,2.5991481503080648e-05,2.598938809516099e-05,4.068436944830385e-08,4.068436944736897e-08,0.0,0.0,0.0741461247257221,0.0741393942840244,2.5318693148817572e-09,2.5318653033719683e-09,10.967389303725763,1.5150551087498183,1.9330213097882487,0.9996308705591715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.700443413389186e-10,9.70039875034428e-10,4.050874263654177e-07,4.0508629532224425e-07,0.0,0.0,1.0542385809205357,1.0000001919290245,2.171983110494796,2.171834565467619,2.939137556425435e-20,2.074036276690052e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0157105358021101e-07,1.0121659601157153e-07,1.2583412783493347e-10,1.2583412747681348e-10,0.0,0.0,6.165408884342694e-06,6.163676748762266e-06,7.314102135959896e-18,7.314102135959896e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000093861437147,0.999999706719158,0.4408633845689061,0.0065488310334749,-55.58412965894053
